"key";"scientificName";"decimalLatitude";"decimalLongitude";"issues";"datasetKey";"publishingOrgKey";"installationKey";"publishingCountry";"protocol";"lastCrawled";"lastParsed";"crawlId";"extensions";"basisOfRecord";"taxonKey";"kingdomKey";"phylumKey";"classKey";"orderKey";"familyKey";"genusKey";"speciesKey";"acceptedTaxonKey";"acceptedScientificName";"kingdom";"phylum";"order";"family";"genus";"species";"genericName";"specificEpithet";"taxonRank";"taxonomicStatus";"dateIdentified";"elevation";"elevationAccuracy";"continent";"stateProvince";"year";"month";"day";"eventDate";"lastInterpreted";"license";"identifiers";"facts";"relations";"geodeticDatum";"class";"countryCode";"country";"recordNumber";"identifier";"institutionID";"county";"locality";"verbatimCoordinateSystem";"collectionCode";"gbifID";"occurrenceID";"type";"catalogNumber";"recordedBy";"institutionCode";"previousIdentifications";"occurrenceRemarks";"collectionID";"identifiedBy";"name";"rightsHolder";"municipality";"datasetName";"otherCatalogNumbers";"references";"language";"preparations";"verbatimElevation";"georeferencedDate";"verbatimEventDate";"nomenclaturalCode";"georeferenceProtocol";"endDayOfYear";"startDayOfYear";"georeferenceSources";"higherGeography";"eventRemarks";"accessRights";"individualCount";"habitat";"higherClassification";"taxonID";"identificationID";"modified";"nomenclaturalStatus";"fieldNumber";"ownerInstitutionCode";"bibliographicCitation";"organismID";"datasetID"
"26";"1456418015";"Brocchinia acuminata L.B.Sm.";5.18;-62;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:39.828+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1920;NA;"SOUTH_AMERICA";"Bolívar";1984;2;14;"1984-02-14T00:00:00";"2020-02-26T22:04:39.828+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"129897";"http://n2t.net/ark:/65665/3e1047e2a-8981-462a-89e0-4e929b5e26dc";"http://biocol.org/urn:lsid:biocol.org:col:34871";"Piar";"Macizo del Chimantá, sector SSE. Altiplanicie sur-oriental del Acopán-tepuí, cabeceras del río Arauác";NA;"Botany";"1456418015";"http://n2t.net/ark:/65665/3e1047e2a-8981-462a-89e0-4e929b5e26dc";"PhysicalObject";"3143496";"J. A. Steyermark, J. L. Luteyn & O. Huber";"US";NA;NA;NA;"Steyermark, J. A., (VEN)";"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"14-Feb-84 to 16-Feb-84";NA;NA;"47";"45";NA;"South America - Neotropics, Venezuela, Bolívar, Piar";NA;NA;1;"Wet savanna; praderas húmedas y arbustales enanos sobre tuberas, bosquecillos ribereños y vegetación sobre rocas abiertas";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"27";"1456099296";"Brocchinia acuminata L.B.Sm.";4.55;-61.5;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:26.477+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1000;NA;"SOUTH_AMERICA";"Bolívar";1983;11;4;"1983-11-04T00:00:00";"2020-02-26T22:04:26.477+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"1166";"http://n2t.net/ark:/65665/34c2f038c-7ec2-4cda-b102-ace24b104dc2";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Gran Sabana, along Paurai tepuí, on the way to Icabaru from Santa Elena";NA;"Botany";"1456099296";"http://n2t.net/ark:/65665/34c2f038c-7ec2-4cda-b102-ace24b104dc2";"PhysicalObject";"3021709";"G. S. Varadarajan & -. Oliva";"US";NA;NA;NA;NA;"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"4-Nov-83 to 14-Nov-83";NA;NA;"318";"308";NA;"South America - Neotropics, Venezuela, Bolívar";NA;NA;1;"Savanna";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"28";"1456160136";"Brocchinia acuminata L.B.Sm.";5.83;-61.5;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:29.915+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1225;25;"SOUTH_AMERICA";"Bolívar";1983;11;4;"1983-11-04T00:00:00";"2020-02-26T22:04:29.915+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"1159";"http://n2t.net/ark:/65665/368c91371-f902-486e-bacd-9f41e6e30d66";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Gran Sabana, about 150km S of El Dorado towards Luepa, near La Escalera";NA;"Botany";"1456160136";"http://n2t.net/ark:/65665/368c91371-f902-486e-bacd-9f41e6e30d66";"PhysicalObject";"3017427";"G. S. Varadarajan & -. Oliva";"US";NA;NA;NA;NA;"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"4-Nov-83 to 14-Nov-83";NA;NA;"318";"308";NA;"South America - Neotropics, Venezuela, Bolívar";NA;NA;1;"Sandstone slopes";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"29";"1456167686";"Brocchinia acuminata L.B.Sm.";3.83;-65.33;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:28.654+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1800;NA;"SOUTH_AMERICA";"Amazonas";1982;2;10;"1982-02-10T00:00:00";"2020-02-26T22:04:28.654+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"126444";"http://n2t.net/ark:/65665/36c43ec42-47f2-4744-8333-9891ed1fd726";"http://biocol.org/urn:lsid:biocol.org:col:34871";"Atabapo";"Cerro Huachamacari";NA;"Botany";"1456167686";"http://n2t.net/ark:/65665/36c43ec42-47f2-4744-8333-9891ed1fd726";"PhysicalObject";"2953422";"J. A. Steyermark, M. Guariglia P., N. H. Holmgren, J. L. Luteyn & S. A. Mori";"US";NA;NA;NA;NA;"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"10-Feb-82";NA;NA;"41";"41";NA;"South America - Neotropics, Venezuela, Amazonas, Atabapo";NA;NA;1;"Cumbre, altiplanicie pantanosa no arbolada dominada por Heliamphora y otra plantas pequeñas";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"30";"1456005173";"Brocchinia acuminata L.B.Sm.";4.69;-64.22;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:01.877+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1410;NA;"SOUTH_AMERICA";"Bolívar";1974;2;10;"1974-02-10T00:00:00";"2020-02-26T22:04:01.877+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"108908";"http://n2t.net/ark:/65665/3207db628-013f-4fd8-b2e6-a360f9bc4bd0";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Meseta del Jaua: Cerro Sarisariñama";NA;"Botany";"1456005173";"http://n2t.net/ark:/65665/3207db628-013f-4fd8-b2e6-a360f9bc4bd0";"PhysicalObject";"2747468";"J. A. Steyermark, V. Carreño E. & C. Brewer-Carias";"US";NA;NA;NA;"Smith, L. B., (US), NMNH";"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"10-Feb-74";NA;NA;"41";"41";NA;"South America - Neotropics, Venezuela, Bolívar";NA;NA;1;"Formación de bosque achaparrado y árboles enanos";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"31";"1456088254";"Brocchinia acuminata L.B.Sm.";4.69;-64.22;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:06.140+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;700;NA;"SOUTH_AMERICA";"Bolívar";1974;2;12;"1974-02-12T00:00:00";"2020-02-26T22:04:06.140+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"109093";"http://n2t.net/ark:/65665/3471b8d58-45b1-409a-bef2-4804d0ea5eb0";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Meseta del Jaua: Cerro Sarisariñama: summit, porción Nor-este, Sima Mayor";NA;"Botany";"1456088254";"http://n2t.net/ark:/65665/3471b8d58-45b1-409a-bef2-4804d0ea5eb0";"PhysicalObject";"2747471";"J. A. Steyermark, V. Carreño E. & C. Brewer-Carias";"US";NA;NA;NA;"Smith, L. B., (US), NMNH";"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"12-Feb-74 to 15-Feb-74";NA;NA;"46";"43";NA;"South America - Neotropics, Venezuela, Bolívar";NA;NA;1;"Interior y fondo arboreado de la sima; in loose humus";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"32";"2515244569";"Brocchinia acuminata L.B.Sm.";4.69;-64.22;"";"15f819bd-6612-4447-854b-14d12ee1022d";"396d5f30-dea9-11db-8ab4-b8a03c50a862";"65eb93af-41b8-4917-a5fc-cfe2a45aa4bf";"NL";"DWC_ARCHIVE";"2020-02-20T13:45:44.781+0000";"2020-02-20T14:31:31.735+0000";134;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;NA;NA;"SOUTH_AMERICA";NA;1974;2;10;"1974-02-10T00:00:00";"2020-02-20T14:31:31.735+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";NA;"U.1178441@BRAHMS";"Naturalis Biodiversity Center";NA;"Estado Bolivar. Meseta del Jaua. Cerro Sarisarinama.";NA;"Botany";"2515244569";"https://data.biodiversitydata.nl/naturalis/specimen/U.1178441";NA;"U.1178441";"Steyermark JA; Carreño Espinoza V";NA;NA;NA;NA;NA;"Brocchinia acuminata L.B.Sm.";"Naturalis Biodiversity Center";NA;NA;NA;NA;NA;NA;NA;NA;NA;"ICN";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Plantae|Magnoliopsidae|Poales|Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"33";"1265792699";"Brocchinia acuminata L.B.Sm.";7.0758;-65.9119;"gass84";"90c853e6-56bd-480b-8e8f-6285c3f8d42b";"7b8aff00-a9f8-11d8-944b-b8a03c50a862";"3b84ff5b-79ce-427c-acb7-b4004e160f66";"US";"DWC_ARCHIVE";"2020-02-06T10:27:54.420+0000";"2020-02-10T22:03:21.442+0000";138;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;NA;NA;"SOUTH_AMERICA";NA;1974;3;3;"1974-03-03T00:00:00";"2020-02-10T22:03:21.442+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"109715";"c365381b-997f-466c-918c-96224463fd33";"F";NA;NA;NA;"Botany";"1265792699";"c365381b-997f-466c-918c-96224463fd33";"PhysicalObject";"V0402669F";"J. A. Steyermark et al.";"F";NA;NA;"Botany";NA;"Brocchinia acuminata L.B.Sm.";"The Field Museum of Natural History";NA;"Flowers TCN";NA;NA;"en";NA;NA;NA;NA;"ICBN";NA;NA;NA;NA;"South America, VENEZUELA";NA;"http://fieldmuseum.org/about/copyright-information";NA;NA;"Plantae Spermatophyta Monocotyledoneae Bromeliaceae";NA;NA;NA;NA;NA;"F";NA;"3434399";"seeds-10-apr-2019"
"34";"1456100090";"Brocchinia acuminata L.B.Sm.";4.81;-64.56;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:28.001+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1885;35;"SOUTH_AMERICA";"Bolívar";1974;3;4;"1974-03-04T00:00:00";"2020-02-26T22:04:28.001+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"109807";"http://n2t.net/ark:/65665/34c929a26-9173-4891-9f0f-b0add4438a92";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Meseta del Jaua: Cerro Jaua, porción SO, al W del tributarío del Río Marajano, 2-3km al W del campamento";NA;"Botany";"1456100090";"http://n2t.net/ark:/65665/34c929a26-9173-4891-9f0f-b0add4438a92";"PhysicalObject";"2747474";"J. A. Steyermark, V. Carreño E. & C. Brewer-Carias";"US";NA;NA;NA;"Smith, L. B., (US), NMNH";"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"4-Mar-74";NA;NA;"63";"63";NA;"South America - Neotropics, Venezuela, Bolívar";NA;NA;1;"Escarpas y riscos de arenisco del tributario; y bordeando la sabana de Stegolepis-Brocchinia hechtioides";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"35";"1456360014";"Brocchinia acuminata L.B.Sm.";4.08;-64.67;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:28.243+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1500;NA;"SOUTH_AMERICA";"Amazonas";1973;5;19;"1973-05-19T00:00:00";"2020-02-26T22:04:28.243+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"107507";"http://n2t.net/ark:/65665/3c617dc9d-980b-40e3-a66c-3f6b9154ba4b";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Sierra Parima; cabecercas del Río Matacuni";NA;"Botany";"1456360014";"http://n2t.net/ark:/65665/3c617dc9d-980b-40e3-a66c-3f6b9154ba4b";"PhysicalObject";"2688620";"J. A. Steyermark";"US";NA;NA;NA;NA;"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"19-May-73";NA;NA;"139";"139";NA;"South America - Neotropics, Venezuela, Amazonas";NA;NA;1;"Afloramiento igneo rodeado por bosques, among the vegetation of the laja";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"36";"1261322086";"Brocchinia acuminata L.B.Sm.";4.75;-64.43333;"gass84";"7bd65a7a-f762-11e1-a439-00145eb45e9a";"90fd6680-349f-11d8-aa2d-b8a03c50a862";"c4e134d3-c68f-406d-a116-6a37895602e0";"US";"DWC_ARCHIVE";"2020-02-21T14:54:19.467+0000";"2020-02-21T15:24:01.987+0000";108;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;NA;NA;"SOUTH_AMERICA";"Bolívar";1967;3;22;"1967-03-22T00:00:00";"2020-02-21T15:24:01.987+0000";"http://creativecommons.org/licenses/by/4.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"Steyermark 97957";"urn:catalog:MO:Tropicos:607180";NA;NA;"Meseta Jaua";NA;"MO";"1261322086";"urn:catalog:MO:Tropicos:607180";"PhysicalObject";"607180";"Julian A. Steyermark";"MO";NA;NA;"http://biocol.org/urn:lsid:biocol.org:col:15859";NA;"Brocchinia acuminata L.B.Sm.";"Missouri Botanical Garden";NA;"Tropicos";NA;NA;NA;NA;NA;NA;NA;"ICNafp";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4301327";NA;"2008-05-27T22:02:00.000+0000";"No opinion";NA;"MOBOT";"http://www.tropicos.org/Specimen/607180";NA;NA
"37";"1456466815";"Brocchinia acuminata L.B.Sm.";4.75;-64.43;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:40.161+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;2011;89;"SOUTH_AMERICA";"Bolívar";1967;3;22;"1967-03-22T00:00:00";"2020-02-26T22:04:40.161+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"97957";"http://n2t.net/ark:/65665/3f7ddc676-29fe-4664-b4ba-6e2968058403";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Meseta del Jaua: Cerro Jáua, cumbre de la porcion Central-Occidental de la Meseta, 36 millas nauticas o 60 km NO de la mision de Campamento Sanidad del Río Kanarakuni";NA;"Botany";"1456466815";"http://n2t.net/ark:/65665/3f7ddc676-29fe-4664-b4ba-6e2968058403";"PhysicalObject";"2573982";"J. A. Steyermark";"US";NA;NA;NA;"Smith, L. B., (US), NMNH";"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"22-Mar-67 to 27-Mar-67";NA;NA;"86";"81";NA;"South America - Neotropics, Venezuela, Bolívar";NA;NA;1;"Cumbre";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"38";"1456396928";"Brocchinia acuminata L.B.Sm.";5.93;-61.4;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:07.368+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1425;25;"SOUTH_AMERICA";"Bolívar";1964;1;1;"1964-01-01T00:00:00";"2020-02-26T22:04:07.368+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"92497";"http://n2t.net/ark:/65665/3d748472b-3393-4e6b-9ffe-7befbbea1d38";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Cerro Venamo, parte Sur-Oeste, cerca de los limites con Guayana Inglesa";NA;"Botany";"1456396928";"http://n2t.net/ark:/65665/3d748472b-3393-4e6b-9ffe-7befbbea1d38";"PhysicalObject";"2446802";"J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville";"US";NA;NA;NA;"Smith, L. B., (US), NMNH";"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"1-Jan-64";NA;NA;"1";"1";NA;"South America - Neotropics, Venezuela, Bolívar";NA;NA;1;"Bosque muscoso enano montañoso sobre la fila arriba de la ladera escarpada de arenisca";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"39";"1456227486";"Brocchinia acuminata L.B.Sm.";5.85;-61.44;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:08.434+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1200;NA;"SOUTH_AMERICA";"Bolívar";1960;4;17;"1960-04-17T00:00:00";"2020-02-26T22:04:08.434+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"60 265";"http://n2t.net/ark:/65665/388470fec-9ef5-4288-a388-f8d4b2e1cac3";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Fila La Danta, following the provisional carretera between campamento 125 and km 127, between Luepa and cerro Venamo";NA;"Botany";"1456227486";"http://n2t.net/ark:/65665/388470fec-9ef5-4288-a388-f8d4b2e1cac3";"PhysicalObject";"2338327";"J. A. Steyermark & S. Nilsson";"US";NA;NA;NA;"Smith, L. B., (US), NMNH";"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"17-Apr-60";NA;NA;"108";"108";NA;"South America - Neotropics, Venezuela, Bolívar";NA;NA;1;"Wooded ridge; along provisional road";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
